date,day_of_week,hour,weather,has_event,is_holiday,actual_covers
2023-09-16,5,17,sunny,0,0,18
2023-09-16,5,18,sunny,0,0,52
2023-09-16,5,19,sunny,0,0,67
2023-09-16,5,20,sunny,0,0,51
2023-09-16,5,21,sunny,0,0,33
2023-09-17,6,11,cloudy,0,0,8
2023-09-17,6,12,cloudy,0,0,30
2023-09-17,6,13,cloudy,0,0,41
2023-09-17,6,14,cloudy,0,0,24
2023-09-17,6,15,cloudy,0,0,13
2023-09-17,6,16,cloudy,0,0,6
2023-09-17,6,17,cloudy,0,0,14
2023-09-17,6,18,cloudy,0,0,44
2023-09-17,6,19,cloudy,0,0,60
2023-09-17,6,20,cloudy,0,0,44
2023-09-17,6,21,cloudy,0,0,26
2023-09-18,0,11,rainy,0,0,6
2023-09-18,0,12,rainy,0,0,21
2023-09-18,0,13,rainy,0,0,20
2023-09-18,0,14,rainy,0,0,13
2023-09-18,0,15,rainy,0,0,8
2023-09-18,0,16,rainy,0,0,5
2023-09-18,0,17,rainy,0,0,9
2023-09-18,0,18,rainy,0,0,21
2023-09-18,0,19,rainy,0,0,35
2023-09-18,0,20,rainy,0,0,30
2023-09-18,0,21,rainy,0,0,14
2023-09-19,1,11,sunny,1,0,14
2023-09-19,1,12,sunny,1,0,38
2023-09-19,1,13,sunny,1,0,44
2023-09-19,1,14,sunny,1,0,28
2023-09-19,1,15,sunny,1,0,16
2023-09-19,1,16,sunny,1,0,8
2023-09-19,1,17,sunny,1,0,18
2023-09-19,1,18,sunny,1,0,34
2023-09-19,1,19,sunny,1,0,68
2023-09-19,1,20,sunny,1,0,44
2023-09-19,1,21,sunny,1,0,36
2023-09-20,2,11,sunny,1,0,11
2023-09-20,2,12,sunny,1,0,32
2023-09-20,2,13,sunny,1,0,50
2023-09-20,2,14,sunny,1,0,19
2023-09-20,2,15,sunny,1,0,17
2023-09-20,2,16,sunny,1,0,9
2023-09-20,2,17,sunny,1,0,15
2023-09-20,2,18,sunny,1,0,40
2023-09-20,2,19,sunny,1,0,74
2023-09-20,2,20,sunny,1,0,48
2023-09-20,2,21,sunny,1,0,26
2023-09-21,3,11,sunny,0,0,10
2023-09-21,3,12,sunny,0,0,25
2023-09-21,3,13,sunny,0,0,28
2023-09-21,3,14,sunny,0,0,23
2023-09-21,3,15,sunny,0,0,12
2023-09-21,3,16,sunny,0,0,7
2023-09-21,3,17,sunny,0,0,14
2023-09-21,3,18,sunny,0,0,41
2023-09-21,3,19,sunny,0,0,45
2023-09-21,3,20,sunny,0,0,34
2023-09-21,3,21,sunny,0,0,24
2023-09-22,4,11,sunny,0,0,12
2023-09-22,4,12,sunny,0,0,24
2023-09-22,4,13,sunny,0,0,33
2023-09-22,4,14,sunny,0,0,23
2023-09-22,4,15,sunny,0,0,12
2023-09-22,4,16,sunny,0,0,6
2023-09-22,4,17,sunny,0,0,17
2023-09-22,4,18,sunny,0,0,48
2023-09-22,4,19,sunny,0,0,51
2023-09-22,4,20,sunny,0,0,39
2023-09-22,4,21,sunny,0,0,20
2023-09-23,5,11,cloudy,0,0,11
2023-09-23,5,12,cloudy,0,0,30
2023-09-23,5,13,cloudy,0,0,36
2023-09-23,5,14,cloudy,0,0,21
2023-09-23,5,15,cloudy,0,0,15
2023-09-23,5,16,cloudy,0,0,9
2023-09-23,5,17,cloudy,0,0,13
2023-09-23,5,18,cloudy,0,0,50
2023-09-23,5,19,cloudy,0,0,59
2023-09-23,5,20,cloudy,0,0,57
2023-09-23,5,21,cloudy,0,0,23
2023-09-24,6,11,cloudy,0,0,11
2023-09-24,6,12,cloudy,0,0,34
2023-09-24,6,13,cloudy,0,0,39
2023-09-24,6,14,cloudy,0,0,22
2023-09-24,6,15,cloudy,0,0,11
2023-09-24,6,16,cloudy,0,0,8
2023-09-24,6,17,cloudy,0,0,13
2023-09-24,6,18,cloudy,0,0,46
2023-09-24,6,19,cloudy,0,0,50
2023-09-24,6,20,cloudy,0,0,54
2023-09-24,6,21,cloudy,0,0,28
2023-09-25,0,11,sunny,0,0,9
2023-09-25,0,12,sunny,0,0,26
2023-09-25,0,13,sunny,0,0,32
2023-09-25,0,14,sunny,0,0,19
2023-09-25,0,15,sunny,0,0,11
2023-09-25,0,16,sunny,0,0,6
2023-09-25,0,17,sunny,0,0,10
2023-09-25,0,18,sunny,0,0,36
2023-09-25,0,19,sunny,0,0,40
2023-09-25,0,20,sunny,0,0,34
2023-09-25,0,21,sunny,0,0,18
2023-09-26,1,11,sunny,0,0,7
2023-09-26,1,12,sunny,0,0,21
2023-09-26,1,13,sunny,0,0,29
2023-09-26,1,14,sunny,0,0,25
2023-09-26,1,15,sunny,0,0,10
2023-09-26,1,16,sunny,0,0,7
2023-09-26,1,17,sunny,0,0,14
2023-09-26,1,18,sunny,0,0,35
2023-09-26,1,19,sunny,0,0,45
2023-09-26,1,20,sunny,0,0,34
2023-09-26,1,21,sunny,0,0,27
2023-09-27,2,11,cloudy,0,0,9
2023-09-27,2,12,cloudy,0,0,21
2023-09-27,2,13,cloudy,0,0,24
2023-09-27,2,14,cloudy,0,0,19
2023-09-27,2,15,cloudy,0,0,9
2023-09-27,2,16,cloudy,0,0,7
2023-09-27,2,17,cloudy,0,0,13
2023-09-27,2,18,cloudy,0,0,30
2023-09-27,2,19,cloudy,0,0,44
2023-09-27,2,20,cloudy,0,0,39
2023-09-27,2,21,cloudy,0,0,18
2023-09-28,3,11,cloudy,1,0,11
2023-09-28,3,12,cloudy,1,0,30
2023-09-28,3,13,cloudy,1,0,30
2023-09-28,3,14,cloudy,1,0,21
2023-09-28,3,15,cloudy,1,0,13
2023-09-28,3,16,cloudy,1,0,8
2023-09-28,3,17,cloudy,1,0,20
2023-09-28,3,18,cloudy,1,0,33
2023-09-28,3,19,cloudy,1,0,57
2023-09-28,3,20,cloudy,1,0,55
2023-09-28,3,21,cloudy,1,0,34
2023-09-29,4,11,rainy,0,0,6
2023-09-29,4,12,rainy,0,0,19
2023-09-29,4,13,rainy,0,0,24
2023-09-29,4,14,rainy,0,0,16
2023-09-29,4,15,rainy,0,0,6
2023-09-29,4,16,rainy,0,0,5
2023-09-29,4,17,rainy,0,0,10
2023-09-29,4,18,rainy,0,0,25
2023-09-29,4,19,rainy,0,0,43
2023-09-29,4,20,rainy,0,0,28
2023-09-29,4,21,rainy,0,0,16
2023-09-30,5,11,cloudy,0,0,10
2023-09-30,5,12,cloudy,0,0,30
2023-09-30,5,13,cloudy,0,0,43
2023-09-30,5,14,cloudy,0,0,25
2023-09-30,5,15,cloudy,0,0,11
2023-09-30,5,16,cloudy,0,0,7
2023-09-30,5,17,cloudy,0,0,15
2023-09-30,5,18,cloudy,0,0,41
2023-09-30,5,19,cloudy,0,0,58
2023-09-30,5,20,cloudy,0,0,51
2023-09-30,5,21,cloudy,0,0,22
2023-10-01,6,11,rainy,0,0,9
2023-10-01,6,12,rainy,0,0,24
2023-10-01,6,13,rainy,0,0,32
2023-10-01,6,14,rainy,0,0,19
2023-10-01,6,15,rainy,0,0,12
2023-10-01,6,16,rainy,0,0,6
2023-10-01,6,17,rainy,0,0,12
2023-10-01,6,18,rainy,0,0,39
2023-10-01,6,19,rainy,0,0,46
2023-10-01,6,20,rainy,0,0,38
2023-10-01,6,21,rainy,0,0,17
2023-10-02,0,11,cloudy,0,0,8
2023-10-02,0,12,cloudy,0,0,20
2023-10-02,0,13,cloudy,0,0,28
2023-10-02,0,14,cloudy,0,0,21
2023-10-02,0,15,cloudy,0,0,10
2023-10-02,0,16,cloudy,0,0,5
2023-10-02,0,17,cloudy,0,0,11
2023-10-02,0,18,cloudy,0,0,27
2023-10-02,0,19,cloudy,0,0,38
2023-10-02,0,20,cloudy,0,0,33
2023-10-02,0,21,cloudy,0,0,18
2023-10-03,1,11,sunny,0,0,7
2023-10-03,1,12,sunny,0,0,16
2023-10-03,1,13,sunny,0,0,40
2023-10-03,1,14,sunny,0,0,23
2023-10-03,1,15,sunny,0,0,10
2023-10-03,1,16,sunny,0,0,6
2023-10-03,1,17,sunny,0,0,11
2023-10-03,1,18,sunny,0,0,41
2023-10-03,1,19,sunny,0,0,56
2023-10-03,1,20,sunny,0,0,41
2023-10-03,1,21,sunny,0,0,25
2023-10-04,2,11,stormy,1,0,6
2023-10-04,2,12,stormy,1,0,13
2023-10-04,2,13,stormy,1,0,19
2023-10-04,2,14,stormy,1,0,13
2023-10-04,2,15,stormy,1,0,7
2023-10-04,2,16,stormy,1,0,4
2023-10-04,2,17,stormy,1,0,8
2023-10-04,2,18,stormy,1,0,22
2023-10-04,2,19,stormy,1,0,29
2023-10-04,2,20,stormy,1,0,22
2023-10-04,2,21,stormy,1,0,13
2023-10-05,3,11,stormy,0,0,3
2023-10-05,3,12,stormy,0,0,13
2023-10-05,3,13,stormy,0,0,11
2023-10-05,3,14,stormy,0,0,11
2023-10-05,3,15,stormy,0,0,6
2023-10-05,3,16,stormy,0,0,3
2023-10-05,3,17,stormy,0,0,4
2023-10-05,3,18,stormy,0,0,15
2023-10-05,3,19,stormy,0,0,21
2023-10-05,3,20,stormy,0,0,16
2023-10-05,3,21,stormy,0,0,10
2023-10-06,4,11,sunny,0,0,11
2023-10-06,4,12,sunny,0,0,30
2023-10-06,4,13,sunny,0,0,31
2023-10-06,4,14,sunny,0,0,18
2023-10-06,4,15,sunny,0,0,12
2023-10-06,4,16,sunny,0,0,7
2023-10-06,4,17,sunny,0,0,16
2023-10-06,4,18,sunny,0,0,35
2023-10-06,4,19,sunny,0,0,53
2023-10-06,4,20,sunny,0,0,54
2023-10-06,4,21,sunny,0,0,27
2023-10-07,5,11,sunny,0,0,12
2023-10-07,5,12,sunny,0,0,40
2023-10-07,5,13,sunny,0,0,41
2023-10-07,5,14,sunny,0,0,29
2023-10-07,5,15,sunny,0,0,16
2023-10-07,5,16,sunny,0,0,9
2023-10-07,5,17,sunny,0,0,16
2023-10-07,5,18,sunny,0,0,50
2023-10-07,5,19,sunny,0,0,63
2023-10-07,5,20,sunny,0,0,59
2023-10-07,5,21,sunny,0,0,30
2023-10-08,6,11,sunny,0,0,14
2023-10-08,6,12,sunny,0,0,25
2023-10-08,6,13,sunny,0,0,44
2023-10-08,6,14,sunny,0,0,28
2023-10-08,6,15,sunny,0,0,13
2023-10-08,6,16,sunny,0,0,9
2023-10-08,6,17,sunny,0,0,20
2023-10-08,6,18,sunny,0,0,32
2023-10-08,6,19,sunny,0,0,63
2023-10-08,6,20,sunny,0,0,36
2023-10-08,6,21,sunny,0,0,26
2023-10-09,0,11,sunny,0,0,10
2023-10-09,0,12,sunny,0,0,23
2023-10-09,0,13,sunny,0,0,27
2023-10-09,0,14,sunny,0,0,20
2023-10-09,0,15,sunny,0,0,14
2023-10-09,0,16,sunny,0,0,5
2023-10-09,0,17,sunny,0,0,12
2023-10-09,0,18,sunny,0,0,40
2023-10-09,0,19,sunny,0,0,56
2023-10-09,0,20,sunny,0,0,39
2023-10-09,0,21,sunny,0,0,19
2023-10-10,1,11,cloudy,0,0,8
2023-10-10,1,12,cloudy,0,0,19
2023-10-10,1,13,cloudy,0,0,27
2023-10-10,1,14,cloudy,0,0,17
2023-10-10,1,15,cloudy,0,0,10
2023-10-10,1,16,cloudy,0,0,7
2023-10-10,1,17,cloudy,0,0,13
2023-10-10,1,18,cloudy,0,0,26
2023-10-10,1,19,cloudy,0,0,46
2023-10-10,1,20,cloudy,0,0,36
2023-10-10,1,21,cloudy,0,0,21
2023-10-11,2,11,cloudy,0,0,9
2023-10-11,2,12,cloudy,0,0,20
2023-10-11,2,13,cloudy,0,0,22
2023-10-11,2,14,cloudy,0,0,18
2023-10-11,2,15,cloudy,0,0,13
2023-10-11,2,16,cloudy,0,0,4
2023-10-11,2,17,cloudy,0,0,11
2023-10-11,2,18,cloudy,0,0,32
2023-10-11,2,19,cloudy,0,0,40
2023-10-11,2,20,cloudy,0,0,34
2023-10-11,2,21,cloudy,0,0,16
2023-10-12,3,11,sunny,0,0,6
2023-10-12,3,12,sunny,0,0,28
2023-10-12,3,13,sunny,0,0,35
2023-10-12,3,14,sunny,0,0,20
2023-10-12,3,15,sunny,0,0,11
2023-10-12,3,16,sunny,0,0,7
2023-10-12,3,17,sunny,0,0,14
2023-10-12,3,18,sunny,0,0,38
2023-10-12,3,19,sunny,0,0,44
2023-10-12,3,20,sunny,0,0,46
2023-10-12,3,21,sunny,0,0,23
2023-10-13,4,11,cloudy,0,0,9
2023-10-13,4,12,cloudy,0,0,21
2023-10-13,4,13,cloudy,0,0,28
2023-10-13,4,14,cloudy,0,0,17
2023-10-13,4,15,cloudy,0,0,9
2023-10-13,4,16,cloudy,0,0,8
2023-10-13,4,17,cloudy,0,0,15
2023-10-13,4,18,cloudy,0,0,40
2023-10-13,4,19,cloudy,0,0,37
2023-10-13,4,20,cloudy,0,0,38
2023-10-13,4,21,cloudy,0,0,18
2023-10-14,5,11,sunny,0,0,14
2023-10-14,5,12,sunny,0,0,33
2023-10-14,5,13,sunny,0,0,50
2023-10-14,5,14,sunny,0,0,31
2023-10-14,5,15,sunny,0,0,20
2023-10-14,5,16,sunny,0,0,7
2023-10-14,5,17,sunny,0,0,22
2023-10-14,5,18,sunny,0,0,54
2023-10-14,5,19,sunny,0,0,56
2023-10-14,5,20,sunny,0,0,63
2023-10-14,5,21,sunny,0,0,33
2023-10-15,6,11,sunny,0,0,11
2023-10-15,6,12,sunny,0,0,40
2023-10-15,6,13,sunny,0,0,41
2023-10-15,6,14,sunny,0,0,29
2023-10-15,6,15,sunny,0,0,13
2023-10-15,6,16,sunny,0,0,8
2023-10-15,6,17,sunny,0,0,20
2023-10-15,6,18,sunny,0,0,37
2023-10-15,6,19,sunny,0,0,56
2023-10-15,6,20,sunny,0,0,52
2023-10-15,6,21,sunny,0,0,30
2023-10-16,0,11,stormy,0,0,4
2023-10-16,0,12,stormy,0,0,13
2023-10-16,0,13,stormy,0,0,13
2023-10-16,0,14,stormy,0,0,9
2023-10-16,0,15,stormy,0,0,6
2023-10-16,0,16,stormy,0,0,3
2023-10-16,0,17,stormy,0,0,5
2023-10-16,0,18,stormy,0,0,17
2023-10-16,0,19,stormy,0,0,16
2023-10-16,0,20,stormy,0,0,19
2023-10-16,0,21,stormy,0,0,13
2023-10-17,1,11,rainy,0,0,5
2023-10-17,1,12,rainy,0,0,14
2023-10-17,1,13,rainy,0,0,20
2023-10-17,1,14,rainy,0,0,15
2023-10-17,1,15,rainy,0,0,7
2023-10-17,1,16,rainy,0,0,4
2023-10-17,1,17,rainy,0,0,10
2023-10-17,1,18,rainy,0,0,25
2023-10-17,1,19,rainy,0,0,33
2023-10-17,1,20,rainy,0,0,26
2023-10-17,1,21,rainy,0,0,16
2023-10-18,2,11,stormy,0,0,4
2023-10-18,2,12,stormy,0,0,11
2023-10-18,2,13,stormy,0,0,13
2023-10-18,2,14,stormy,0,0,9
2023-10-18,2,15,stormy,0,0,4
2023-10-18,2,16,stormy,0,0,2
2023-10-18,2,17,stormy,0,0,6
2023-10-18,2,18,stormy,0,0,16
2023-10-18,2,19,stormy,0,0,24
2023-10-18,2,20,stormy,0,0,18
2023-10-18,2,21,stormy,0,0,11
2023-10-19,3,11,sunny,0,0,9
2023-10-19,3,12,sunny,0,0,25
2023-10-19,3,13,sunny,0,0,33
2023-10-19,3,14,sunny,0,0,20
2023-10-19,3,15,sunny,0,0,8
2023-10-19,3,16,sunny,0,0,7
2023-10-19,3,17,sunny,0,0,17
2023-10-19,3,18,sunny,0,0,33
2023-10-19,3,19,sunny,0,0,41
2023-10-19,3,20,sunny,0,0,42
2023-10-19,3,21,sunny,0,0,23
2023-10-20,4,11,sunny,0,0,11
2023-10-20,4,12,sunny,0,0,23
2023-10-20,4,13,sunny,0,0,38
2023-10-20,4,14,sunny,0,0,24
2023-10-20,4,15,sunny,0,0,12
2023-10-20,4,16,sunny,0,0,7
2023-10-20,4,17,sunny,0,0,17
2023-10-20,4,18,sunny,0,0,41
2023-10-20,4,19,sunny,0,0,43
2023-10-20,4,20,sunny,0,0,48
2023-10-20,4,21,sunny,0,0,25
2023-10-21,5,11,sunny,0,0,12
2023-10-21,5,12,sunny,0,0,40
2023-10-21,5,13,sunny,0,0,44
2023-10-21,5,14,sunny,0,0,25
2023-10-21,5,15,sunny,0,0,15
2023-10-21,5,16,sunny,0,0,9
2023-10-21,5,17,sunny,0,0,22
2023-10-21,5,18,sunny,0,0,51
2023-10-21,5,19,sunny,0,0,57
2023-10-21,5,20,sunny,0,0,73
2023-10-21,5,21,sunny,0,0,33
2023-10-22,6,11,cloudy,0,0,11
2023-10-22,6,12,cloudy,0,0,31
2023-10-22,6,13,cloudy,0,0,41
2023-10-22,6,14,cloudy,0,0,26
2023-10-22,6,15,cloudy,0,0,14
2023-10-22,6,16,cloudy,0,0,7
2023-10-22,6,17,cloudy,0,0,14
2023-10-22,6,18,cloudy,0,0,40
2023-10-22,6,19,cloudy,0,0,57
2023-10-22,6,20,cloudy,0,0,44
2023-10-22,6,21,cloudy,0,0,29
2023-10-23,0,11,sunny,0,0,10
2023-10-23,0,12,sunny,0,0,24
2023-10-23,0,13,sunny,0,0,33
2023-10-23,0,14,sunny,0,0,19
2023-10-23,0,15,sunny,0,0,13
2023-10-23,0,16,sunny,0,0,7
2023-10-23,0,17,sunny,0,0,13
2023-10-23,0,18,sunny,0,0,28
2023-10-23,0,19,sunny,0,0,38
2023-10-23,0,20,sunny,0,0,41
2023-10-23,0,21,sunny,0,0,17
2023-10-24,1,11,cloudy,0,0,11
2023-10-24,1,12,cloudy,0,0,28
2023-10-24,1,13,cloudy,0,0,27
2023-10-24,1,14,cloudy,0,0,17
2023-10-24,1,15,cloudy,0,0,11
2023-10-24,1,16,cloudy,0,0,7
2023-10-24,1,17,cloudy,0,0,9
2023-10-24,1,18,cloudy,0,0,23
2023-10-24,1,19,cloudy,0,0,37
2023-10-24,1,20,cloudy,0,0,37
2023-10-24,1,21,cloudy,0,0,21
2023-10-25,2,11,cloudy,0,0,9
2023-10-25,2,12,cloudy,0,0,24
2023-10-25,2,13,cloudy,0,0,25
2023-10-25,2,14,cloudy,0,0,13
2023-10-25,2,15,cloudy,0,0,10
2023-10-25,2,16,cloudy,0,0,6
2023-10-25,2,17,cloudy,0,0,11
2023-10-25,2,18,cloudy,0,0,28
2023-10-25,2,19,cloudy,0,0,39
2023-10-25,2,20,cloudy,0,0,33
2023-10-25,2,21,cloudy,0,0,16
2023-10-26,3,11,sunny,1,0,11
2023-10-26,3,12,sunny,1,0,36
2023-10-26,3,13,sunny,1,0,45
2023-10-26,3,14,sunny,1,0,28
2023-10-26,3,15,sunny,1,0,13
2023-10-26,3,16,sunny,1,0,9
2023-10-26,3,17,sunny,1,0,13
2023-10-26,3,18,sunny,1,0,47
2023-10-26,3,19,sunny,1,0,72
2023-10-26,3,20,sunny,1,0,44
2023-10-26,3,21,sunny,1,0,28
2023-10-27,4,11,sunny,0,0,10
2023-10-27,4,12,sunny,0,0,32
2023-10-27,4,13,sunny,0,0,33
2023-10-27,4,14,sunny,0,0,20
2023-10-27,4,15,sunny,0,0,9
2023-10-27,4,16,sunny,0,0,7
2023-10-27,4,17,sunny,0,0,18
2023-10-27,4,18,sunny,0,0,39
2023-10-27,4,19,sunny,0,0,50
2023-10-27,4,20,sunny,0,0,45
2023-10-27,4,21,sunny,0,0,25
2023-10-28,5,11,rainy,0,0,9
2023-10-28,5,12,rainy,0,0,24
2023-10-28,5,13,rainy,0,0,27
2023-10-28,5,14,rainy,0,0,23
2023-10-28,5,15,rainy,0,0,12
2023-10-28,5,16,rainy,0,0,6
2023-10-28,5,17,rainy,0,0,15
2023-10-28,5,18,rainy,0,0,31
2023-10-28,5,19,rainy,0,0,40
2023-10-28,5,20,rainy,0,0,35
2023-10-28,5,21,rainy,0,0,17
2023-10-29,6,11,cloudy,0,0,10
2023-10-29,6,12,cloudy,0,0,21
2023-10-29,6,13,cloudy,0,0,36
2023-10-29,6,14,cloudy,0,0,22
2023-10-29,6,15,cloudy,0,0,12
2023-10-29,6,16,cloudy,0,0,6
2023-10-29,6,17,cloudy,0,0,13
2023-10-29,6,18,cloudy,0,0,41
2023-10-29,6,19,cloudy,0,0,48
2023-10-29,6,20,cloudy,0,0,47
2023-10-29,6,21,cloudy,0,0,23
2023-10-30,0,11,sunny,1,0,12
2023-10-30,0,12,sunny,1,0,39
2023-10-30,0,13,sunny,1,0,46
2023-10-30,0,14,sunny,1,0,26
2023-10-30,0,15,sunny,1,0,16
2023-10-30,0,16,sunny,1,0,9
2023-10-30,0,17,sunny,1,0,18
2023-10-30,0,18,sunny,1,0,44
2023-10-30,0,19,sunny,1,0,60
2023-10-30,0,20,sunny,1,0,55
2023-10-30,0,21,sunny,1,0,27
2023-10-31,1,11,sunny,0,0,8
2023-10-31,1,12,sunny,0,0,21
2023-10-31,1,13,sunny,0,0,32
2023-10-31,1,14,sunny,0,0,18
2023-10-31,1,15,sunny,0,0,12
2023-10-31,1,16,sunny,0,0,6
2023-10-31,1,17,sunny,0,0,10
2023-10-31,1,18,sunny,0,0,37
2023-10-31,1,19,sunny,0,0,50
2023-10-31,1,20,sunny,0,0,35
2023-10-31,1,21,sunny,0,0,24
2023-11-01,2,11,cloudy,1,0,9
2023-11-01,2,12,cloudy,1,0,23
2023-11-01,2,13,cloudy,1,0,36
2023-11-01,2,14,cloudy,1,0,23
2023-11-01,2,15,cloudy,1,0,12
2023-11-01,2,16,cloudy,1,0,6
2023-11-01,2,17,cloudy,1,0,15
2023-11-01,2,18,cloudy,1,0,41
2023-11-01,2,19,cloudy,1,0,53
2023-11-01,2,20,cloudy,1,0,48
2023-11-01,2,21,cloudy,1,0,24
2023-11-02,3,11,cloudy,0,0,9
2023-11-02,3,12,cloudy,0,0,25
2023-11-02,3,13,cloudy,0,0,29
2023-11-02,3,14,cloudy,0,0,17
2023-11-02,3,15,cloudy,0,0,9
2023-11-02,3,16,cloudy,0,0,6
2023-11-02,3,17,cloudy,0,0,9
2023-11-02,3,18,cloudy,0,0,26
2023-11-02,3,19,cloudy,0,0,38
2023-11-02,3,20,cloudy,0,0,40
2023-11-02,3,21,cloudy,0,0,20
2023-11-03,4,11,sunny,0,0,9
2023-11-03,4,12,sunny,0,0,25
2023-11-03,4,13,sunny,0,0,39
2023-11-03,4,14,sunny,0,0,19
2023-11-03,4,15,sunny,0,0,15
2023-11-03,4,16,sunny,0,0,8
2023-11-03,4,17,sunny,0,0,17
2023-11-03,4,18,sunny,0,0,35
2023-11-03,4,19,sunny,0,0,49
2023-11-03,4,20,sunny,0,0,36
2023-11-03,4,21,sunny,0,0,23
2023-11-04,5,11,sunny,0,0,13
2023-11-04,5,12,sunny,0,0,40
2023-11-04,5,13,sunny,0,0,39
2023-11-04,5,14,sunny,0,0,27
2023-11-04,5,15,sunny,0,0,15
2023-11-04,5,16,sunny,0,0,8
2023-11-04,5,17,sunny,0,0,20
2023-11-04,5,18,sunny,0,0,44
2023-11-04,5,19,sunny,0,0,62
2023-11-04,5,20,sunny,0,0,53
2023-11-04,5,21,sunny,0,0,29
2023-11-05,6,11,sunny,0,0,11
2023-11-05,6,12,sunny,0,0,32
2023-11-05,6,13,sunny,0,0,39
2023-11-05,6,14,sunny,0,0,24
2023-11-05,6,15,sunny,0,0,15
2023-11-05,6,16,sunny,0,0,10
2023-11-05,6,17,sunny,0,0,18
2023-11-05,6,18,sunny,0,0,50
2023-11-05,6,19,sunny,0,0,49
2023-11-05,6,20,sunny,0,0,53
2023-11-05,6,21,sunny,0,0,25
2023-11-06,0,11,rainy,0,0,5
2023-11-06,0,12,rainy,0,0,19
2023-11-06,0,13,rainy,0,0,23
2023-11-06,0,14,rainy,0,0,11
2023-11-06,0,15,rainy,0,0,7
2023-11-06,0,16,rainy,0,0,4
2023-11-06,0,17,rainy,0,0,9
2023-11-06,0,18,rainy,0,0,18
2023-11-06,0,19,rainy,0,0,28
2023-11-06,0,20,rainy,0,0,27
2023-11-06,0,21,rainy,0,0,17
2023-11-07,1,11,cloudy,0,0,8
2023-11-07,1,12,cloudy,0,0,24
2023-11-07,1,13,cloudy,0,0,30
2023-11-07,1,14,cloudy,0,0,19
2023-11-07,1,15,cloudy,0,0,9
2023-11-07,1,16,cloudy,0,0,4
2023-11-07,1,17,cloudy,0,0,11
2023-11-07,1,18,cloudy,0,0,33
2023-11-07,1,19,cloudy,0,0,46
2023-11-07,1,20,cloudy,0,0,37
2023-11-07,1,21,cloudy,0,0,21
2023-11-08,2,11,sunny,1,0,12
2023-11-08,2,12,sunny,1,0,40
2023-11-08,2,13,sunny,1,0,38
2023-11-08,2,14,sunny,1,0,33
2023-11-08,2,15,sunny,1,0,14
2023-11-08,2,16,sunny,1,0,10
2023-11-08,2,17,sunny,1,0,15
2023-11-08,2,18,sunny,1,0,49
2023-11-08,2,19,sunny,1,0,56
2023-11-08,2,20,sunny,1,0,45
2023-11-08,2,21,sunny,1,0,31
2023-11-09,3,11,sunny,0,0,7
2023-11-09,3,12,sunny,0,0,25
2023-11-09,3,13,sunny,0,0,31
2023-11-09,3,14,sunny,0,0,22
2023-11-09,3,15,sunny,0,0,12
2023-11-09,3,16,sunny,0,0,6
2023-11-09,3,17,sunny,0,0,16
2023-11-09,3,18,sunny,0,0,35
2023-11-09,3,19,sunny,0,0,44
2023-11-09,3,20,sunny,0,0,32
2023-11-09,3,21,sunny,0,0,22
2023-11-10,4,11,sunny,1,0,13
2023-11-10,4,12,sunny,1,0,41
2023-11-10,4,13,sunny,1,0,50
2023-11-10,4,14,sunny,1,0,26
2023-11-10,4,15,sunny,1,0,17
2023-11-10,4,16,sunny,1,0,11
2023-11-10,4,17,sunny,1,0,24
2023-11-10,4,18,sunny,1,0,56
2023-11-10,4,19,sunny,1,0,74
2023-11-10,4,20,sunny,1,0,60
2023-11-10,4,21,sunny,1,0,35
2023-11-11,5,11,sunny,0,0,12
2023-11-11,5,12,sunny,0,0,32
2023-11-11,5,13,sunny,0,0,47
2023-11-11,5,14,sunny,0,0,33
2023-11-11,5,15,sunny,0,0,14
2023-11-11,5,16,sunny,0,0,6
2023-11-11,5,17,sunny,0,0,18
2023-11-11,5,18,sunny,0,0,53
2023-11-11,5,19,sunny,0,0,68
2023-11-11,5,20,sunny,0,0,59
2023-11-11,5,21,sunny,0,0,31
2023-11-12,6,11,sunny,0,0,10
2023-11-12,6,12,sunny,0,0,41
2023-11-12,6,13,sunny,0,0,44
2023-11-12,6,14,sunny,0,0,25
2023-11-12,6,15,sunny,0,0,13
2023-11-12,6,16,sunny,0,0,8
2023-11-12,6,17,sunny,0,0,17
2023-11-12,6,18,sunny,0,0,50
2023-11-12,6,19,sunny,0,0,61
2023-11-12,6,20,sunny,0,0,47
2023-11-12,6,21,sunny,0,0,36
2023-11-13,0,11,stormy,0,0,4
2023-11-13,0,12,stormy,0,0,13
2023-11-13,0,13,stormy,0,0,14
2023-11-13,0,14,stormy,0,0,10
2023-11-13,0,15,stormy,0,0,5
2023-11-13,0,16,stormy,0,0,2
2023-11-13,0,17,stormy,0,0,8
2023-11-13,0,18,stormy,0,0,19
2023-11-13,0,19,stormy,0,0,20
2023-11-13,0,20,stormy,0,0,16
2023-11-13,0,21,stormy,0,0,11
2023-11-14,1,11,rainy,0,0,6
2023-11-14,1,12,rainy,0,0,18
2023-11-14,1,13,rainy,0,0,26
2023-11-14,1,14,rainy,0,0,15
2023-11-14,1,15,rainy,0,0,6
2023-11-14,1,16,rainy,0,0,5
2023-11-14,1,17,rainy,0,0,11
2023-11-14,1,18,rainy,0,0,33
2023-11-14,1,19,rainy,0,0,27
2023-11-14,1,20,rainy,0,0,28
2023-11-14,1,21,rainy,0,0,12
2023-11-15,2,11,sunny,0,0,11
2023-11-15,2,12,sunny,0,0,22
